,State County FIPS,Postal Code,Name,Median Household Income,Year
1883,"36 , 115",NY,Washington County,37584,2009
1884,"36 , 117",NY,Wayne County,44063,2009
1885,"36 , 119",NY,Westchester County,61979,2009
1886,"36 , 121",NY,Wyoming County,40116,2009
1887,"36 , 123",NY,Yates County,34998,2009
1826,"36 , 1",NY,Albany County,44352,2010
1827,"36 , 3",NY,Allegany County,32902,2010
1828,"36 , 5",NY,Bronx County,27855,2010
1829,"36 , 7",NY,Broome County,36222,2010
1830,"36 , 9",NY,Cattaraugus County,34915,2010
1831,"36 , 11",NY,Cayuga County,38146,2010
1832,"36 , 13",NY,Chautauqua County,33958,2010
1833,"36 , 15",NY,Chemung County,36221,2010
1834,"36 , 17",NY,Chenango County,35088,2010
1835,"36 , 19",NY,Clinton County,38853,2010
1836,"36 , 21",NY,Columbia County,41435,2010
1837,"36 , 23",NY,Cortland County,35547,2010
1838,"36 , 25",NY,Delaware County,32830,2010
1839,"36 , 27",NY,Dutchess County,54518,2010
1840,"36 , 29",NY,Erie County,40828,2010
1841,"36 , 31",NY,Essex County,35832,2010
1842,"36 , 33",NY,Franklin County,32611,2010
1843,"36 , 35",NY,Fulton County,34929,2010
1844,"36 , 37",NY,Genesee County,41091,2010
1845,"36 , 39",NY,Greene County,38038,2010
1846,"36 , 41",NY,Hamilton County,35045,2010
1847,"36 , 43",NY,Herkimer County,34050,2010
1848,"36 , 45",NY,Jefferson County,34462,2010
1849,"36 , 47",NY,Kings County,30672,2010
1850,"36 , 49",NY,Lewis County,34349,2010
1851,"36 , 51",NY,Livingston County,41938,2010
1852,"36 , 53",NY,Madison County,40198,2010
1853,"36 , 55",NY,Monroe County,44403,2010
1854,"36 , 57",NY,Montgomery County,34716,2010
1855,"36 , 59",NY,Nassau County,71246,2010
1856,"36 , 61",NY,New York County,43930,2010
1857,"36 , 63",NY,Niagara County,39020,2010
1858,"36 , 65",NY,Oneida County,36237,2010
1859,"36 , 67",NY,Onondaga County,41922,2010
1860,"36 , 69",NY,Ontario County,45197,2010
1861,"36 , 71",NY,Orange County,53171,2010
1862,"36 , 73",NY,Orleans County,37008,2010
1863,"36 , 75",NY,Oswego County,38230,2010
1864,"36 , 77",NY,Otsego County,34338,2010
1865,"36 , 79",NY,Putnam County,72683,2010
1866,"36 , 81",NY,Queens County,38041,2010
1867,"36 , 83",NY,Rensselaer County,44212,2010
1868,"36 , 85",NY,Richmond County,54252,2010
1869,"36 , 87",NY,Rockland County,65026,2010
1870,"36 , 89",NY,St. Lawrence County,33018,2010
1871,"36 , 91",NY,Saratoga County,53756,2010
1872,"36 , 93",NY,Schenectady County,43441,2010
