"Table 1: 2003 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 10.02.2006",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
48,301,TX,Loving County,7,5,9,14.1,10.5,17.7,1,1,1,8.9,5,12.8,1,1,1,14.2,8.6,19.7,38806,36042,41781,,,,,,
48,303,TX,Lubbock County,42713,33477,51950,17.7,13.9,21.5,15741,11966,19516,24.9,18.9,30.8,9980,7276,12684,22.9,16.7,29.1,33158,31192,35249,,,,,,
48,305,TX,Lynn County,1155,882,1429,18.8,14.4,23.3,480,356,605,26.7,19.8,33.6,331,233,429,25,17.6,32.4,29408,27569,31369,,,,,,
48,307,TX,McCulloch County,1653,1267,2038,20.7,15.9,25.5,671,498,844,32.6,24.2,41,431,304,558,28.6,20.2,37,28362,26580,30264,,,,,,
48,309,TX,McLennan County,38581,30283,46879,18,14.2,21.9,14195,10811,17579,24.7,18.8,30.6,9168,6699,11637,22.7,16.6,28.8,34202,32197,36332,,,,,,
48,311,TX,McMullen County,114,85,143,13.4,10,16.8,30,21,38,17.7,12.4,23.1,22,15,29,16.1,10.7,21.5,34651,32480,36968,,,,,,
48,313,TX,Madison County,1999,1498,2499,19.3,14.5,24.1,678,505,851,24.8,18.5,31.2,447,318,576,22.9,16.3,29.4,29401,27543,31385,,,,,,
48,315,TX,Marion County,2352,1749,2956,21.4,15.9,26.8,780,551,1008,32.2,22.8,41.7,558,373,743,31.5,21.1,41.9,24467,22870,26175,,,,,,
48,317,TX,Martin County,751,573,929,17.2,13.1,21.2,337,243,432,23.7,17.1,30.4,236,161,311,22.2,15.2,29.3,33629,31571,35822,,,,,,
48,319,TX,Mason County,542,410,673,14.2,10.8,17.7,185,134,235,24.2,17.6,30.9,124,86,162,20.9,14.4,27.4,32269,30191,34490,,,,,,
48,321,TX,Matagorda County,6827,5282,8372,18.1,14,22.2,2857,2145,3570,26.3,19.8,32.9,1855,1331,2379,23.3,16.7,29.9,31972,30006,34067,,,,,,
48,323,TX,Maverick County,15035,11327,18743,29.8,22.4,37.1,7671,5615,9726,42.9,31.4,54.4,4927,3435,6419,38.3,26.7,50,23897,22254,25661,,,,,,
48,325,TX,Medina County,6573,5094,8053,16.2,12.6,19.9,2578,1938,3218,22.9,17.3,28.6,1727,1242,2212,20.7,14.9,26.5,36111,33910,38456,,,,,,
48,327,TX,Menard County,481,368,595,21.4,16.4,26.5,161,117,206,35,25.3,44.7,113,78,148,32.1,22,42.1,25782,24169,27502,,,,,,
48,329,TX,Midland County,18295,14333,22257,15.4,12.1,18.7,7628,5798,9458,22.3,16.9,27.6,4874,3554,6194,19.7,14.3,25,40373,37961,42938,,,,,,
48,331,TX,Milam County,4128,3187,5069,16.7,12.9,20.5,1667,1244,2089,25.3,18.9,31.7,1130,807,1453,23.8,17,30.7,32381,30382,34512,,,,,,
48,333,TX,Mills County,794,606,983,16.3,12.4,20.1,267,194,341,24.6,17.8,31.4,185,127,243,22.6,15.5,29.6,29352,27532,31293,,,,,,
48,335,TX,Mitchell County,1464,1069,1859,22.2,16.2,28.1,459,341,577,26.8,19.9,33.7,313,222,404,25.2,17.9,32.5,25700,23959,27566,,,,,,
48,337,TX,Montague County,2826,2179,3473,14.7,11.4,18.1,967,720,1215,21.3,15.8,26.8,640,455,825,19.6,13.9,25.2,32458,30479,34566,,,,,,
48,339,TX,Montgomery County,37543,29401,45686,10.4,8.2,12.7,14097,10695,17499,14.2,10.7,17.6,8785,6388,11182,12.1,8.8,15.4,53392,50221,56763,,,,,,
48,341,TX,Moore County,2790,2176,3405,13.8,10.8,16.9,1250,939,1561,18.4,13.8,23,849,610,1088,17.6,12.7,22.6,34775,32654,37033,,,,,,
48,343,TX,Morris County,2224,1712,2736,17.2,13.2,21.2,826,612,1041,26.9,19.9,33.9,536,379,693,23.4,16.5,30.3,30701,28796,32732,,,,,,
48,345,TX,Motley County,206,156,256,15.7,11.9,19.6,71,49,93,24.3,16.8,31.8,53,34,72,25.6,16.6,34.7,27425,25696,29269,,,,,,
48,347,TX,Nacogdoches County,11219,8628,13811,20,15.4,24.7,3756,2809,4703,25.9,19.4,32.5,2494,1782,3206,24.8,17.7,31.8,29223,27397,31171,,,,,,
48,349,TX,Navarro County,8086,6248,9923,17.3,13.3,21.2,3129,2346,3912,24.6,18.5,30.8,2056,1474,2638,22.7,16.3,29.1,31410,29493,33451,,,,,,
48,351,TX,Newton County,2803,2120,3486,20.4,15.4,25.4,1013,741,1285,29.7,21.7,37.7,689,480,898,26.1,18.2,34,28289,26497,30203,,,,,,
48,353,TX,Nolan County,2952,2272,3632,20.1,15.5,24.7,1194,892,1496,29.9,22.3,37.4,798,570,1026,28.2,20.1,36.2,27798,26057,29656,,,,,,
48,355,TX,Nueces County,61599,48405,74792,19.7,15.4,23.9,25033,19069,30996,28.7,21.8,35.5,15768,11526,20010,25.5,18.7,32.4,35240,33175,37434,,,,,,
48,357,TX,Ochiltree County,1082,829,1334,11.9,9.1,14.7,433,320,546,16.1,11.9,20.3,292,206,378,15.4,10.9,19.9,39688,37115,42440,,,,,,
48,359,TX,Oldham County,271,205,337,13.3,10.1,16.6,118,77,158,19.3,12.7,26,74,47,101,19.4,12.3,26.5,33428,31009,36036,,,,,,
48,361,TX,Orange County,12191,9488,14894,14.5,11.3,17.7,4933,3707,6159,22.7,17.1,28.3,3152,2266,4038,19.6,14.1,25.1,38758,36418,41249,,,,,,
48,363,TX,Palo Pinto County,4399,3400,5398,16.3,12.6,20,1669,1249,2090,24.5,18.3,30.7,1102,789,1415,22.2,15.9,28.5,32243,30285,34327,,,,,,
48,365,TX,Panola County,3257,2512,4001,14.6,11.3,18,1111,830,1392,20.4,15.2,25.5,746,533,959,18.9,13.5,24.2,34351,32249,36590,,,,,,
48,367,TX,Parker County,10624,8264,12983,10.9,8.5,13.3,3838,2888,4789,15.4,11.5,19.2,2469,1779,3159,13.1,9.4,16.7,47406,44579,50412,,,,,,
48,369,TX,Parmer County,1419,1086,1752,14.5,11.1,17.9,600,444,756,18.8,13.9,23.7,412,291,533,17.5,12.3,22.6,31306,29095,33685,,,,,,
48,371,TX,Pecos County,2913,2226,3601,21,16.1,26,1081,803,1359,27.8,20.7,35,739,523,955,25.6,18.2,33.1,28357,26584,30249,,,,,,
48,373,TX,Polk County,7237,5557,8916,16.8,12.9,20.7,2872,2142,3603,28.5,21.3,35.8,1889,1347,2431,25.7,18.4,33.1,34975,32684,37427,,,,,,
48,375,TX,Potter County,23013,17910,28117,20.8,16.2,25.4,9823,7399,12247,29,21.9,36.2,6401,4615,8187,27.8,20.1,35.6,29811,27993,31747,,,,,,
48,377,TX,Presidio County,2087,1529,2645,27.6,20.2,35,983,694,1272,40.5,28.6,52.4,636,425,847,37.3,24.9,49.7,24321,22427,26375,,,,,,
48,379,TX,Rains County,1570,1185,1955,14.3,10.8,17.8,521,379,663,22.2,16.1,28.2,359,249,469,20.2,14.1,26.4,33384,31282,35627,,,,,,
48,381,TX,Randall County,9149,7065,11233,8.5,6.6,10.4,2807,2088,3526,10.4,7.8,13.1,1813,1289,2337,9.1,6.5,11.8,45881,43058,48889,,,,,,
48,383,TX,Reagan County,382,291,473,12.7,9.6,15.7,154,113,194,16.7,12.3,21.2,105,74,136,15.3,10.8,19.9,38929,36423,41608,,,,,,
48,385,TX,Real County,616,473,760,20.7,15.8,25.5,239,176,301,37.1,27.3,46.9,166,117,215,32.9,23.2,42.7,26969,25252,28802,,,,,,
48,387,TX,Red River County,2539,1957,3122,19,14.6,23.4,938,700,1176,30.1,22.5,37.8,621,443,799,27.2,19.4,35,26470,24800,28253,,,,,,
48,389,TX,Reeves County,2905,2235,3574,27.1,20.9,33.4,1188,884,1493,36.1,26.8,45.3,805,572,1038,34.7,24.6,44.8,23646,22132,25264,,,,,,
48,391,TX,Refugio County,1187,914,1460,15.8,12.2,19.4,429,319,539,22.9,17,28.7,298,211,385,21.7,15.4,28,30839,28920,32884,,,,,,
48,393,TX,Roberts County,63,47,79,7.3,5.5,9.1,18,13,23,9.9,7.1,12.7,13,9,17,8.7,5.8,11.5,44328,41583,47254,,,,,,
48,395,TX,Robertson County,3047,2361,3733,19.2,14.9,23.5,1251,940,1563,28,21,34.9,841,604,1078,26.1,18.7,33.4,30672,28798,32667,,,,,,
48,397,TX,Rockwall County,3893,2971,4815,6.7,5.1,8.3,1438,1063,1814,9,6.7,11.4,936,665,1207,7.9,5.6,10.2,69168,64867,73754,,,,,,
48,399,TX,Runnels County,1957,1506,2408,18.3,14.1,22.5,753,561,944,26.5,19.8,33.3,513,365,661,24.7,17.6,31.8,27935,26148,29846,,,,,,
48,401,TX,Rusk County,6944,5352,8536,15.4,11.9,18.9,2432,1823,3041,21.5,16.1,26.9,1617,1158,2076,19.7,14.1,25.3,33744,31687,35934,,,,,,
48,403,TX,Sabine County,1709,1316,2102,16.5,12.7,20.3,591,440,742,27.6,20.5,34.6,401,285,517,24.9,17.7,32.1,28525,26749,30420,,,,,,
48,405,TX,San Augustine County,1706,1310,2103,19.9,15.2,24.5,630,469,791,31.1,23.1,39,428,304,552,29.4,20.9,37.9,26749,25086,28522,,,,,,
48,407,TX,San Jacinto County,4341,3329,5352,17.7,13.6,21.8,1603,1185,2020,27.5,20.3,34.7,1079,762,1396,24.7,17.5,32,31822,29849,33925,,,,,,
48,409,TX,San Patricio County,12099,9371,14827,17.9,13.9,22,5237,3947,6527,25.7,19.4,32,3423,2469,4377,23.3,16.8,29.8,36711,34462,39107,,,,,,
48,411,TX,San Saba County,1022,783,1261,18.4,14.1,22.7,431,317,545,32.7,24,41.3,292,204,380,29.5,20.7,38.4,29700,27873,31647,,,,,,
48,413,TX,Schleicher County,445,336,555,16.3,12.3,20.3,168,121,215,23.8,17.1,30.4,114,78,150,21.5,14.7,28.3,34063,31869,36409,,,,,,
48,415,TX,Scurry County,2510,1935,3085,17.4,13.4,21.4,970,724,1216,25.3,18.9,31.7,638,455,821,22.9,16.4,29.5,33545,31484,35740,,,,,,
48,417,TX,Shackelford County,411,314,508,12.9,9.8,15.9,141,104,179,18.5,13.6,23.4,95,66,124,16.3,11.4,21.2,34220,32066,36520,,,,,,
48,419,TX,Shelby County,4776,3673,5879,18.5,14.2,22.8,1800,1333,2266,26.2,19.4,33,1218,861,1575,25.2,17.8,32.5,28657,26882,30550,,,,,,
48,421,TX,Sherman County,388,293,483,12.8,9.6,15.9,147,104,191,16.1,11.3,20.8,109,73,145,15.6,10.4,20.8,33819,31207,36650,,,,,,
48,423,TX,Smith County,26890,20850,32930,14.7,11.4,18,10396,7831,12961,21.5,16.2,26.8,6684,4818,8550,19.5,14.1,24.9,38642,36309,41126,,,,,,
48,425,TX,Somervell County,738,564,912,10.1,7.7,12.5,289,213,366,15.2,11.2,19.2,196,138,254,13.7,9.7,17.8,42260,39696,44989,,,,,,
48,427,TX,Starr County,21644,16543,26744,36.4,27.8,44.9,10888,8137,13638,49.4,36.9,61.9,7136,5098,9174,48.2,34.4,62,19185,17909,20551,,,,,,
48,429,TX,Stephens County,1671,1281,2062,19.1,14.6,23.5,652,484,820,30.2,22.5,38,432,307,557,28.1,19.9,36.2,29399,27588,31329,,,,,,
48,431,TX,Sterling County,155,116,194,12,9,15.1,54,38,69,16.4,11.7,21.1,39,26,52,14.5,9.8,19.2,37929,35608,40402,,,,,,
48,433,TX,Stonewall County,224,170,279,16.4,12.4,20.4,65,46,84,24,17.1,31,46,31,61,22.4,15,29.8,29427,27561,31419,,,,,,
48,435,TX,Sutton County,559,421,697,13.7,10.3,17.1,207,151,263,18.5,13.5,23.6,142,99,185,17.4,12.1,22.7,41391,38700,44269,,,,,,
48,437,TX,Swisher County,1453,1129,1777,20.2,15.7,24.7,609,457,761,28.7,21.5,35.9,409,294,524,27.3,19.6,34.9,29153,27308,31123,,,,,,
48,439,TX,Tarrant County,202490,161134,243847,12.9,10.3,15.6,78465,60419,96512,17.6,13.5,21.6,48035,35577,60493,15.5,11.5,19.5,47805,45370,50371,,,,,,
48,441,TX,Taylor County,19553,15149,23956,16.3,12.6,19.9,7511,5650,9373,22.8,17.1,28.4,4727,3397,6057,20.7,14.9,26.5,33624,31529,35857,,,,,,
48,443,TX,Terrell County,174,131,217,18.2,13.7,22.6,56,40,72,27.3,19.6,35.1,40,28,52,22.5,15.5,29.5,26848,25095,28723,,,,,,
48,445,TX,Terry County,2538,1956,3121,21.9,16.9,26.9,1064,793,1335,31.2,23.2,39.1,700,500,900,29.2,20.9,37.6,28045,26303,29903,,,,,,
48,447,TX,Throckmorton County,210,160,260,13,9.9,16.1,66,48,84,17.6,12.7,22.5,46,32,60,15.5,10.7,20.3,27982,26027,30084,,,,,,
48,449,TX,Titus County,4697,3608,5785,16.4,12.6,20.2,1946,1428,2465,21.8,16,27.6,1322,925,1719,21,14.7,27.3,31934,29964,34033,,,,,,
48,451,TX,Tom Green County,16726,13102,20349,16.7,13.1,20.4,6426,4880,7973,24.3,18.5,30.1,4152,3024,5280,22.4,16.3,28.5,34062,32040,36211,,,,,,
48,453,TX,Travis County,118346,93413,143279,13.9,10.9,16.8,37715,28802,46628,17.6,13.5,21.8,23777,17436,30118,16.9,12.4,21.4,45314,42745,48037,,,,,,
48,455,TX,Trinity County,2524,1938,3110,17.8,13.7,21.9,905,670,1140,28.5,21.1,36,610,432,788,26.5,18.8,34.3,28036,26307,29879,,,,,,
48,457,TX,Tyler County,3380,2578,4183,17.6,13.4,21.7,1155,862,1449,25.8,19.3,32.4,777,554,1000,23.2,16.5,29.8,30226,28343,32235,,,,,,
48,459,TX,Upshur County,5873,4535,7211,15.9,12.3,19.5,2228,1666,2790,24.2,18.1,30.3,1476,1056,1896,21.9,15.7,28.1,33503,31466,35673,,,,,,
48,461,TX,Upton County,508,386,630,16.3,12.4,20.2,191,140,241,22.8,16.7,28.8,133,93,173,22,15.4,28.7,32685,30605,34907,,,,,,
48,463,TX,Uvalde County,6119,4755,7484,23.5,18.2,28.7,2925,2203,3646,36.3,27.3,45.2,1896,1367,2425,33.2,23.9,42.5,27665,25943,29500,,,,,,
48,465,TX,Val Verde County,10503,8104,12901,22.5,17.3,27.6,4761,3574,5948,32.2,24.1,40.2,3156,2265,4047,30.4,21.8,39,30472,28582,32486,,,,,,
48,467,TX,Van Zandt County,7211,5537,8884,14.1,10.8,17.3,2537,1890,3185,20.2,15,25.3,1701,1212,2190,18.5,13.2,23.8,35416,33246,37729,,,,,,
48,469,TX,Victoria County,13081,10258,15904,15.5,12.2,18.8,5353,4069,6638,22.6,17.2,28,3366,2454,4278,19.9,14.5,25.3,37173,34982,39501,,,,,,
48,471,TX,Walker County,8844,6525,11163,19.6,14.4,24.7,2359,1777,2941,21.9,16.5,27.3,1496,1079,1913,19.9,14.4,25.5,30646,28605,32832,,,,,,
48,473,TX,Waller County,5552,4290,6815,17.5,13.6,21.5,1951,1469,2434,22.4,16.8,27.9,1309,944,1674,21.5,15.5,27.6,38101,35705,40659,,,,,,
48,475,TX,Ward County,1714,1317,2112,17.2,13.2,21.2,659,489,829,24,17.8,30.2,447,316,578,22.7,16.1,29.4,31550,29600,33629,,,,,,
48,477,TX,Washington County,4040,3119,4962,13.7,10.6,16.8,1365,1021,1709,18.6,13.9,23.2,905,648,1162,17.1,12.2,21.9,37013,34771,39399,,,,,,
48,479,TX,Webb County,58785,45881,71690,27.1,21.1,33,29863,22678,37048,36.8,27.9,45.6,19092,13902,24282,36.3,26.5,46.2,28857,27034,30803,,,,,,
48,481,TX,Wharton County,6387,4935,7838,15.6,12,19.1,2389,1792,2985,21.1,15.8,26.4,1554,1115,1993,19.4,13.9,24.9,33127,31099,35287,,,,,,
48,483,TX,Wheeler County,653,500,805,13.9,10.6,17.1,231,170,291,20.3,15,25.7,152,107,197,18.1,12.7,23.5,34332,32195,36610,,,,,,
48,485,TX,Wichita County,18206,14095,22318,15.6,12.1,19.2,6725,5048,8402,21,15.8,26.3,4301,3088,5514,19.1,13.7,24.5,35403,33249,37697,,,,,,
48,487,TX,Wilbarger County,2107,1621,2594,15.9,12.2,19.5,864,639,1089,24.1,17.8,30.4,565,399,731,22.3,15.7,28.8,30018,28161,31998,,,,,,
48,489,TX,Willacy County,5804,4468,7140,30.2,23.3,37.2,2657,1983,3331,42.7,31.9,53.6,1783,1271,2295,41.1,29.3,52.9,23528,22036,25121,,,,,,
48,491,TX,Williamson County,21436,16560,26312,6.8,5.3,8.4,8173,6081,10265,9,6.7,11.3,5051,3600,6502,7.8,5.5,10,61540,57884,65427,,,,,,
48,493,TX,Wilson County,4361,3364,5359,12,9.3,14.8,1647,1231,2063,17.1,12.7,21.4,1085,776,1394,14.7,10.5,18.9,42502,39944,45225,,,,,,
48,495,TX,Winkler County,1077,820,1333,16.4,12.5,20.3,416,306,525,22.9,16.9,29,286,200,372,21.6,15.1,28.1,33680,31578,35923,,,,,,
48,497,TX,Wise County,5863,4545,7182,10.8,8.4,13.2,2162,1622,2702,15,11.2,18.7,1435,1031,1839,13.3,9.6,17,44842,42123,47736,,,,,,
48,499,TX,Wood County,5885,4503,7268,15.2,11.6,18.7,2005,1495,2515,23.7,17.6,29.7,1337,953,1721,21.6,15.4,27.8,32383,30364,34536,,,,,,
48,501,TX,Yoakum County,1133,864,1402,15.5,11.8,19.2,463,343,584,20.9,15.5,26.3,321,226,416,20.1,14.1,26,36132,33836,38584,,,,,,
48,503,TX,Young County,2910,2247,3573,16.5,12.7,20.2,1060,792,1327,24.7,18.5,31,698,499,897,22.3,16,28.7,31150,29232,33194,,,,,,
48,505,TX,Zapata County,3579,2752,4407,27.2,20.9,33.5,1619,1198,2039,37.9,28.1,47.8,1098,776,1420,37.3,26.3,48.2,25430,23807,27163,,,,,,
48,507,TX,Zavala County,3746,2877,4614,32.9,25.3,40.5,1711,1274,2148,44.7,33.2,56.1,1163,826,1500,41.8,29.7,53.9,18622,17413,19915,,,,,,
49,0,UT,Utah,235385,217928,252841,10,9.2,10.7,92075,80948,103203,12.5,11,14,49259,41688,56830,9.9,8.4,11.4,46709,45087,48330,37975,29995,45955,16.5,13,19.9
49,1,UT,Beaver County,591,448,733,10,7.6,12.5,256,185,327,13.1,9.5,16.8,145,99,191,10.6,7.2,13.9,38039,35696,40536,,,,,,
49,3,UT,Box Elder County,3677,2811,4544,8.3,6.3,10.2,1524,1111,1937,10.4,7.6,13.2,846,580,1112,8,5.5,10.5,47329,44425,50423,,,,,,
49,5,UT,Cache County,10896,8441,13351,11.4,8.9,14,3381,2500,4263,11.3,8.3,14.2,1856,1296,2416,9.7,6.8,12.7,41802,39400,44350,,,,,,
49,7,UT,Carbon County,2610,1987,3232,13.6,10.3,16.8,948,686,1210,18.1,13.1,23.1,529,360,698,14.3,9.7,18.9,36291,34038,38694,,,,,,
49,9,UT,Daggett County,54,40,68,6.3,4.7,8,14,10,18,7.1,5,9.2,9,6,12,6.6,4.5,8.8,34824,32607,37193,,,,,,
49,11,UT,Davis County,18916,14756,23076,7.3,5.7,8.9,7738,5741,9735,9.1,6.7,11.4,4002,2805,5199,6.7,4.7,8.7,56885,53733,60222,,,,,,
49,13,UT,Duchesne County,2094,1591,2598,14.2,10.8,17.6,888,642,1134,17.7,12.8,22.6,511,347,675,14.6,9.9,19.3,36501,34194,38964,,,,,,
49,15,UT,Emery County,1229,944,1514,11.6,8.9,14.3,512,373,651,15.6,11.4,19.8,297,204,390,12,8.2,15.7,41293,38775,43974,,,,,,
49,17,UT,Garfield County,432,327,537,10,7.6,12.5,175,126,225,13.5,9.7,17.4,101,68,134,10.5,7.1,14,34910,32747,37216,,,,,,
49,19,UT,Grand County,1205,919,1492,13.9,10.6,17.3,457,326,587,21,15,27,268,180,356,17.3,11.6,22.9,31699,29715,33815,,,,,,
49,21,UT,Iron County,5194,3962,6425,14.5,11.1,18,1958,1422,2493,18,13.1,22.9,1120,765,1475,15.7,10.7,20.7,35862,33672,38196,,,,,,
49,23,UT,Juab County,861,657,1066,9.7,7.4,12,372,268,475,11.7,8.5,15,224,151,297,9.8,6.6,13,40204,37762,42804,,,,,,
49,25,UT,Kane County,548,414,682,8.9,6.7,11.1,203,145,260,12.5,8.9,16,122,82,162,10.3,6.9,13.6,36117,33926,38448,,,,,,
49,27,UT,Millard County,1408,1073,1744,11.6,8.8,14.3,586,420,751,14.6,10.5,18.8,347,233,461,11.3,7.6,15,38825,36458,41347,,,,,,
49,29,UT,Morgan County,349,262,436,4.6,3.4,5.7,117,82,153,5,3.5,6.5,72,47,97,3.9,2.5,5.3,56684,53101,60509,,,,,,
49,31,UT,Piute County,193,144,241,13.9,10.4,17.4,77,54,100,20.8,14.6,27.1,47,31,63,18.9,12.4,25.4,29195,27378,31131,,,,,,
49,33,UT,Rich County,157,118,197,7.7,5.8,9.7,53,37,69,9.2,6.4,12,33,21,45,7.3,4.7,9.9,43200,40569,46001,,,,,,
49,35,UT,Salt Lake County,89308,70490,108126,9.7,7.6,11.7,35241,26385,44097,12.7,9.5,15.9,18272,12947,23597,9.8,6.9,12.6,49076,46681,51595,,,,,,
49,37,UT,San Juan County,3098,2230,3965,22.5,16.2,28.8,1263,781,1744,25.5,15.8,35.2,792,445,1139,21.4,12,30.7,27778,25857,29842,,,,,,
49,39,UT,Sanpete County,3000,2315,3684,13.5,10.4,16.6,1153,843,1464,16.6,12.1,21,645,444,846,12.8,8.8,16.8,34494,32471,36642,,,,,,
49,41,UT,Sevier County,2246,1716,2777,11.8,9,14.6,954,695,1214,15.9,11.6,20.3,534,366,702,12.4,8.5,16.3,37614,35318,40058,,,,,,
49,43,UT,Summit County,1898,1435,2361,5.6,4.2,7,667,475,859,7.3,5.2,9.4,385,257,513,5.8,3.9,7.8,65610,61327,70193,,,,,,
49,45,UT,Tooele County,3670,2792,4547,7.6,5.8,9.4,1603,1162,2044,9.9,7.2,12.6,892,609,1175,8,5.5,10.5,51266,48091,54650,,,,,,
49,47,UT,Uintah County,3266,2527,4004,12.4,9.6,15.2,1331,973,1689,16.1,11.7,20.4,749,515,983,12.9,8.9,16.9,39140,36806,41621,,,,,,
49,49,UT,Utah County,44277,34580,53974,11.2,8.7,13.6,16802,12469,21135,12.2,9,15.3,8927,6253,11601,10.2,7.2,13.3,46428,43868,49137,,,,,,
49,51,UT,Wasatch County,1129,848,1409,6.3,4.7,7.8,484,344,624,8.3,5.9,10.7,273,182,364,6.8,4.5,9,51180,48033,54533,,,,,,
49,53,UT,Washington County,12388,9549,15226,11.4,8.8,14,5092,3742,6443,16.1,11.8,20.4,2796,1937,3655,12.8,8.9,16.8,39777,37364,42347,,,,,,
49,55,UT,Wayne County,284,212,356,11.4,8.5,14.3,118,81,154,15.5,10.7,20.3,74,48,100,13.6,8.7,18.5,32465,30464,34598,,,,,,
49,57,UT,Weber County,20408,15869,24947,9.9,7.7,12.1,8108,5994,10222,13,9.6,16.4,4391,3064,5718,10.3,7.2,13.4,46718,44064,49532,,,,,,
50,0,VT,Vermont,56076,51937,60215,9.2,8.5,9.8,15900,14162,17638,11.9,10.6,13.2,9667,8297,11037,9.5,8.2,10.9,42649,41237,44061,5141,4136,6146,16.7,13.4,20
50,1,VT,Addison County,3048,2372,3724,8.7,6.8,10.6,851,634,1068,10.5,7.8,13.2,514,362,666,8.3,5.9,10.8,45369,42764,48133,,,,,,
50,3,VT,Bennington County,3627,2822,4433,10,7.8,12.2,1107,824,1389,14.3,10.7,18,644,454,834,10.8,7.6,14,40818,38457,43324,,,,,,
50,5,VT,Caledonia County,3389,2631,4148,11.3,8.8,13.8,1090,810,1370,16.4,12.2,20.6,659,463,855,13.1,9.2,17,36116,34007,38356,,,,,,
50,7,VT,Chittenden County,11060,8673,13447,7.6,6,9.3,2704,2030,3378,8.4,6.3,10.5,1614,1148,2080,6.7,4.8,8.6,51922,49275,54711,,,,,,
50,9,VT,Essex County,831,640,1021,12.3,9.5,15.1,280,207,354,19.3,14.2,24.4,184,128,240,16.1,11.2,20.9,31286,29379,33316,,,,,,
50,11,VT,Franklin County,4522,3518,5525,9.5,7.4,11.6,1532,1138,1925,12.7,9.5,16,949,667,1231,10.5,7.4,13.7,43672,41164,46332,,,,,,
50,13,VT,Grand Isle County,564,433,695,7.3,5.6,9,168,123,212,10.4,7.6,13.1,110,76,144,8.8,6.1,11.4,47096,44229,50148,,,,,,
50,15,VT,Lamoille County,2121,1645,2597,8.8,6.8,10.7,595,442,748,11.2,8.3,14,370,260,480,9.3,6.5,12.1,41574,39112,44192,,,,,,
50,17,VT,Orange County,2668,2067,3268,9.2,7.1,11.3,806,599,1013,12.6,9.4,15.9,502,352,652,10.2,7.1,13.2,42282,39781,44941,,,,,,
50,19,VT,Orleans County,3553,2744,4363,13.1,10.1,16.1,1130,836,1424,19,14.1,24,684,478,890,15.3,10.7,19.9,33772,31716,35962,,,,,,
50,21,VT,Rutland County,6493,5067,7919,10.3,8.1,12.6,1702,1271,2134,13.1,9.8,16.4,1052,743,1361,10.6,7.5,13.8,38803,36602,41137,,,,,,
50,23,VT,Washington County,4865,3792,5937,8.4,6.5,10.2,1340,1000,1680,10.8,8,13.5,818,577,1059,8.8,6.2,11.3,44072,41557,46738,,,,,,
50,25,VT,Windham County,4261,3313,5210,9.7,7.5,11.8,1232,918,1546,13.4,10,16.8,761,536,986,11,7.7,14.2,40287,37953,42765,,,,,,
50,27,VT,Windsor County,5074,3961,6188,8.7,6.8,10.6,1363,1017,1710,11.6,8.6,14.5,806,569,1043,8.9,6.3,11.5,43008,40604,45555,,,,,,
51,0,VA,Virginia,724322,678366,770277,10,9.3,10.6,243635,220733,266537,13.6,12.3,14.8,149256,133043,165469,11.6,10.4,12.9,50028,48247,51809,84456,68835,100077,17.2,14.1,20.4
51,1,VA,Accomack County,6072,4678,7466,15.6,12,19.1,2232,1637,2827,24.4,17.9,30.8,1441,1006,1876,21.7,15.1,28.2,30063,28215,32031,,,,,,
51,3,VA,Albemarle County,6312,4850,7774,7.6,5.8,9.4,1812,1339,2285,9.1,6.7,11.4,1110,782,1438,7.5,5.3,9.7,53104,49870,56548,,,,,,
51,5,VA,Alleghany County,1825,1401,2248,11.1,8.5,13.7,623,460,785,17.7,13,22.3,390,275,505,14.7,10.4,19.1,37349,35034,39817,,,,,,
51,7,VA,Amelia County,1151,880,1421,9.7,7.4,12,394,286,503,14.2,10.3,18.1,246,171,321,12.2,8.5,15.9,42591,39969,45386,,,,,,
51,9,VA,Amherst County,3391,2627,4155,11.1,8.6,13.6,1219,904,1534,17.2,12.7,21.6,743,525,961,14.2,10,18.3,37549,35297,39945,,,,,,
51,11,VA,Appomattox County,1716,1316,2117,12.4,9.5,15.2,598,441,755,18.9,13.9,23.9,374,263,485,15.8,11.1,20.5,36939,34682,39343,,,,,,
51,13,VA,Arlington County,13587,10480,16694,7.4,5.7,9.1,3195,2372,4019,9.5,7.1,12,1988,1408,2568,9.8,7,12.7,67161,62968,71633,,,,,,
51,15,VA,Augusta County,5130,3976,6283,7.6,5.9,9.3,1563,1160,1966,10.4,7.7,13,971,689,1253,8.5,6,11,45434,42760,48276,,,,,,
51,17,VA,Bath County,392,301,484,7.9,6.1,9.8,99,71,126,10.6,7.6,13.6,61,42,80,8.3,5.7,11,36523,34302,38889,,,,,,
